geonames_city_id,city,nuts_level1_code,nuts_level1_name,nuts_level1_ascii_name,nuts_level2_code,nuts_level2_name,nuts_level2_ascii_name,nuts_level3_code,nuts_level3_name,nuts_level3_ascii_name,geonames_admin1_code,geonames_admin1_name,geonames_admin1_ascii_name,geonames_admin2_code,geonames_admin2_name,geonames_admin2_ascii_name
2979054,Saint-Julien-lès-Metz,FR4,Est,Est,FR41,Lorraine,Lorraine,FR413,Moselle,Moselle,FR.B2,Lorraine,Lorraine,FR.B2.57,Département de la Moselle,Departement de la Moselle
2995385,Martillac,FR6,Sud-Ouest,Sud-Ouest,FR61,Aquitaine,Aquitaine,FR612,Gironde,Gironde,FR.97,Aquitaine,Aquitaine,FR.97.33,Département de la Gironde,Departement de la Gironde
6615536,Les Ulis,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR104,Essonne,Essonne,FR.A8,Île-de-France,Ile-de-France,FR.A8.91,Département de l'Essonne,Departement de l'Essonne
2647101,Henley on Thames,UKJ,South East (England),South East (England),UKJ1,"Berkshire, Buckinghamshire and Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire",UKJ14,Oxfordshire,Oxfordshire,GB.ENG,England,England,GB.ENG.K2,Oxfordshire,Oxfordshire
3104316,Zarautz,ES2,Noreste,Noreste,ES21,País Vasco,Pais Vasco,ES212,Guipúzcoa,Guipuzcoa,ES.59,Basque Country,Basque Country,ES.59.SS,Gipuzkoa,Provincia de Guipuzcoa
2830582,Speyer,DEB,Rheinland-Pfalz,Rheinland-Pfalz,DEB3,Rheinhessen-Pfalz,Rheinhessen-Pfalz,DEB38,"Speyer, Kreisfreie Stadt","Speyer, Kreisfreie Stadt",DE.08,Rheinland-Pfalz,Rheinland-Pfalz,,,
2884509,Krefeld,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA1,Düsseldorf,Dusseldorf,DEA14,"Krefeld, Kreisfreie Stadt","Krefeld, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.051,Regierungsbezirk Düsseldorf,Regierungsbezirk Dusseldorf
2866174,Neubiberg,DE2,Bayern,Bayern,DE21,Oberbayern,Oberbayern,DE21H,"München, Landkreis","Munchen, Landkreis",DE.02,Bavaria,Bavaria,DE.02.091,Upper Bavaria,Upper Bavaria
2785470,Tienen,BE2,Vlaams Gewest,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Prov. Vlaams-Brabant,BE242,Arr. Leuven,Arr. Leuven,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VBR,Provincie Vlaams-Brabant,Provincie Vlaams-Brabant
2620473,Helsingør,DK0,Danmark,Danmark,DK01,Hovedstaden,Hovedstaden,DK013,Nordsjælland,Nordsjaelland,DK.17,Capital Region,Capital Region,DK.17.217,Helsingør Kommune,Helsingor Kommune
3018506,Figeac,FR6,Sud-Ouest,Sud-Ouest,FR62,Midi-Pyrénées,Midi-Pyrenees,FR625,Lot,Lot,FR.B3,Midi-Pyrénées,Midi-Pyrenees,FR.B3.46,Département du Lot,Departement du Lot
295475,Bet Dagan,,,,,,,,,,IL.02,Central District,Central District,,,
3178004,Corsico,ITC,Nord-Ovest,Nord-Ovest,ITC4,Lombardia,Lombardia,ITC4C,Milano,Milano,IT.09,Lombardy,Lombardy,IT.09.MI,Provincia di Milano,Provincia di Milano
3142228,Raufoss,NO0,Norge,Norge,NO02,Hedmark og Oppland,Hedmark og Oppland,NO022,Oppland,Oppland,NO.11,Oppland,Oppland,NO.11.0529,Vestre Toten,Vestre Toten
2900079,Holtsee,DEF,Schleswig-Holstein,Schleswig-Holstein,DEF0,Schleswig-Holstein,Schleswig-Holstein,DEF0B,Rendsburg-Eckernförde,Rendsburg-Eckernforde,DE.10,Schleswig-Holstein,Schleswig-Holstein,,,
293768,Ramla,,,,,,,,,,IL.02,Central District,Central District,,,
3035403,Bagnolet,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR106,Seine-Saint-Denis,Seine-Saint-Denis,FR.A8,Île-de-France,Ile-de-France,FR.A8.93,Département de Seine-Saint-Denis,Departement de Seine-Saint-Denis
3023141,Courbevoie,FR1,Île de France,Ile de France,FR10,Île de France,Ile de France,FR105,Hauts-de-Seine,Hauts-de-Seine,FR.A8,Île-de-France,Ile-de-France,FR.A8.92,Département des Hauts-de-Seine,Departement des Hauts-de-Seine
671590,Otopeni,RO3,Macroregiunea Trei,Macroregiunea Trei,RO32,Bucuresti - Ilfov,Bucuresti - Ilfov,RO322,Ilfov,Ilfov,RO.43,Ilfov,Ilfov,RO.43.179481,Oraş Otopeni,Comuna Otopeni
2978866,Saint-Laurent-sur-Saône,FR7,Centre-Est,Centre-Est,FR71,Rhône-Alpes,Rhone-Alpes,FR711,Ain,Ain,FR.B9,Rhône-Alpes,Rhone-Alpes,FR.B9.01,Département de l'Ain,Departement de l'Ain
7733099,Mioveni,RO3,Macroregiunea Trei,Macroregiunea Trei,RO31,Sud - Muntenia,Sud - Muntenia,RO311,Arges,Arges,RO.03,Argeş,Arges,RO.03.13301,Oraș Mioveni,Oras Mioveni
3148354,Langesund,NO0,Norge,Norge,NO03,Sør-Østlandet,Sor-Ostlandet,NO034,Telemark,Telemark,NO.17,Telemark,Telemark,NO.17.0814,Bamble,Bamble
2648372,Godalming,UKJ,South East (England),South East (England),UKJ2,"Surrey, East and West Sussex","Surrey, East and West Sussex",UKJ23,Surrey,Surrey,GB.ENG,England,England,GB.ENG.N7,Surrey,Surrey
2651831,Crowthorne,UKJ,South East (England),South East (England),UKJ1,"Berkshire, Buckinghamshire and Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire",UKJ11,Berkshire,Berkshire,GB.ENG,England,England,GB.ENG.B3,Bracknell Forest,Bracknell Forest
260172,Khalándrion,,,,,,,,,,GR.ESYE31,Attica,Attica,GR.ESYE31.445408,Nomarchía Athínas,Nomarchia Athinas
3129692,Aretxabaleta,ES2,Noreste,Noreste,ES21,País Vasco,Pais Vasco,ES212,Guipúzcoa,Guipuzcoa,ES.59,Basque Country,Basque Country,ES.59.SS,Gipuzkoa,Provincia de Guipuzcoa
3105184,Vilanova i la Geltrú,ES5,Este,Este,ES51,Cataluña,Cataluna,ES511,Barcelona,Barcelona,ES.56,Catalonia,Catalonia,ES.56.B,Província de Barcelona,Provincia de Barcelona
8299623,Orkney,UKM,Scotland,Scotland,UKM6,Highlands and Islands,Highlands and Islands,UKM65,Orkney Islands,Orkney Islands,GB.SCT,Scotland,Scotland,GB.SCT.V9,Orkney Islands,Orkney Islands
3099424,Gdynia,PL6,Region Pólnocny,Region Polnocny,PL63,Pomorskie,Pomorskie,PL633,Trójmiejski,Trojmiejski,PL.82,Pomeranian Voivodeship,Pomeranian Voivodeship,PL.82.2262,Gdynia,Gdynia
2905070,Heuchelheim,DE7,Hessen,Hessen,DE72,Gießen,Giessen,DE721,"Gießen, Landkreis","Giessen, Landkreis",DE.05,Hesse,Hesse,DE.05.065,Regierungsbezirk Gießen,Regierungsbezirk Giessen
2859675,Obernburg am Main,DE2,Bayern,Bayern,DE26,Unterfranken,Unterfranken,DE269,Miltenberg,Miltenberg,DE.02,Bavaria,Bavaria,DE.02.096,Regierungsbezirk Unterfranken,Regierungsbezirk Unterfranken
2858738,Oberursel,DE7,Hessen,Hessen,DE71,Darmstadt,Darmstadt,DE718,Hochtaunuskreis,Hochtaunuskreis,DE.05,Hesse,Hesse,DE.05.064,Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt
2645460,Kings Langley,UKH,East of England,East of England,UKH2,Bedfordshire and Hertfordshire,Bedfordshire and Hertfordshire,UKH23,Hertfordshire,Hertfordshire,GB.ENG,England,England,GB.ENG.F8,Hertfordshire,Hertfordshire
2901420,Hohenstein-Ernstthal,DED,Sachsen,Sachsen,DED4,Chemnitz,Chemnitz,DED45,Zwichau,Zwichau,DE.13,Saxony,Saxony,,,
2847736,Reutlingen,DE1,Baden-Württemberg,Baden-Wurttemberg,DE14,Tübingen,Tubingen,DE141,Reutlingen,Reutlingen,DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.084,Tübingen Region,Tuebingen Region
3151917,Hønefoss,NO0,Norge,Norge,NO03,Sør-Østlandet,Sor-Ostlandet,NO032,Buskerud,Buskerud,NO.04,Buskerud,Buskerud,NO.04.0605,Ringerike,Ringerike
3174530,Lucca,ITI,Centro (IT),Centro (IT),ITI1,Toscana,Toscana,ITI12,Lucca,Lucca,IT.16,Tuscany,Tuscany,IT.16.LU,Provincia di Lucca,Provincia di Lucca
2897216,Hürth,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA2,Köln,Koln,DEA27,Rhein-Erft-Kreis,Rhein-Erft-Kreis,DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.053,Regierungsbezirk Köln,Regierungsbezirk Koln
524305,Murmansk,,,,,,,,,,RU.49,Murmansk,Murmansk,,,
2785622,Tervuren,BE2,Vlaams Gewest,Vlaams Gewest,BE24,Prov. Vlaams-Brabant,Prov. Vlaams-Brabant,BE242,Arr. Leuven,Arr. Leuven,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VBR,Provincie Vlaams-Brabant,Provincie Vlaams-Brabant
715466,Szarvas,HU3,Alföld és Észak,Alfold es Eszak,HU33,Dél-Alföld,Del-Alfold,HU332,Békés,Bekes,HU.03,Bekes,Bekes,,,
2754064,Hilversum,NL3,West-Nederland,West-Nederland,NL32,Noord-Holland,Noord-Holland,NL327,Het Gooi en Vechtstreek,Het Gooi en Vechtstreek,NL.07,North Holland,North Holland,NL.07.0402,Gemeente Hilversum,Gemeente Hilversum
3179977,Cascina,ITI,Centro (IT),Centro (IT),ITI1,Toscana,Toscana,ITI17,Pisa,Pisa,IT.16,Tuscany,Tuscany,IT.16.PI,Province of Pisa,Province of Pisa
2756559,Dronten,NL2,Oost-Nederland,Oost-Nederland,NL23,Flevoland,Flevoland,NL230,Flevoland,Flevoland,NL.16,Flevoland,Flevoland,NL.16.0303,Gemeente Dronten,Gemeente Dronten
2613451,Slangerup,DK0,Danmark,Danmark,DK01,Hovedstaden,Hovedstaden,DK013,Nordsjælland,Nordsjaelland,DK.17,Capital Region,Capital Region,DK.17.250,Frederikssund Kommune,Frederikssund Kommune
2643337,Lutterworth,UKF,East Midlands (England),East Midlands (England),UKF2,"Leicestershire, Rutland and Northamptonshire","Leicestershire, Rutland and Northamptonshire",UKF22,Leicestershire CC and Rutland,Leicestershire CC and Rutland,GB.ENG,England,England,GB.ENG.H5,Leicestershire,Leicestershire
757026,Tarnów,PL2,Region Poludniowy,Region Poludniowy,PL21,Malopolskie,Malopolskie,PL217,Tarnowski,Tarnowski,PL.77,Lesser Poland Voivodeship,Lesser Poland Voivodeship,PL.77.1263,Powiat tarnowski,Powiat tarnowski
3171957,Oricola,ITF,Sud,Sud,ITF1,Abruzzo,Abruzzo,ITF11,L'Aquila,L'Aquila,IT.01,Abruzzo,Abruzzo,IT.01.AQ,Provincia di L'Aquila,Provincia di L'Aquila
456202,Rēzekne,LV0,Latvija,Latvija,LV00,Latvija,Latvija,LV005,Latgale,Latgale,LV.23,Rēzekne,Rezekne,,,
2687700,Nyköping,SE1,Östra Sverige,Ostra Sverige,SE12,Östra Mellansverige,Ostra Mellansverige,SE122,Södermanlands län,Sodermanlands lan,SE.18,Södermanland,Soedermanland,SE.18.0480,Nyköpings Kommun,Nykopings Kommun
2977921,Saint-Nazaire,FR5,Ouest,Ouest,FR51,Pays de la Loire,Pays de la Loire,FR511,Loire-Atlantique,Loire-Atlantique,FR.B5,Pays de la Loire,Pays de la Loire,FR.B5.44,Département de la Loire-Atlantique,Departement de la Loire-Atlantique
2754975,Haelen,NL4,Zuid-Nederland,Zuid-Nederland,NL42,Limburg (NL),Limburg (NL),NL422,Midden-Limburg,Midden-Limburg,NL.05,Limburg,Limburg,NL.05.1640,Gemeente Leudal,Gemeente Leudal
2765221,Seibersdorf,AT1,Ostösterreich,Ostosterreich,AT12,Niederösterreich,Niederosterreich,AT127,Wiener Umland/Südteil,Wiener Umland/Sudteil,AT.03,Lower Austria,Lower Austria,AT.03.306,Politischer Bezirk Baden,Politischer Bezirk Baden
716935,Nyíregyháza,HU3,Alföld és Észak,Alfold es Eszak,HU32,Észak-Alföld,Eszak-Alfold,HU323,Szabolcs-Szatmár-Bereg,Szabolcs-Szatmar-Bereg,HU.18,Szabolcs-Szatmár-Bereg County,Szabolcs-Szatmar-Bereg County,,,
3181111,Cambiano,ITC,Nord-Ovest,Nord-Ovest,ITC1,Piemonte,Piemonte,ITC11,Torino,Torino,IT.12,Piedmont,Piedmont,IT.12.TO,Provincia di Torino,Provincia di Torino
3027126,Champigneulles,FR4,Est,Est,FR41,Lorraine,Lorraine,FR411,Meurthe-et-Moselle,Meurthe-et-Moselle,FR.B2,Lorraine,Lorraine,FR.B2.54,Département de Meurthe-et-Moselle,Departement de Meurthe-et-Moselle
2715953,Eskilstuna,SE1,Östra Sverige,Ostra Sverige,SE12,Östra Mellansverige,Ostra Mellansverige,SE122,Södermanlands län,Sodermanlands lan,SE.18,Södermanland,Soedermanland,SE.18.0484,Eskilstuna Kommun,Eskilstuna Kommun
2757336,De Lier,NL3,West-Nederland,West-Nederland,NL33,Zuid-Holland,Zuid-Holland,NL333,Delft en Westland,Delft en Westland,NL.11,South Holland,South Holland,NL.11.1783,Gemeente Westland,Gemeente Westland
2960774,Betzdorf,LU0,Luxembourg,Luxembourg,LU00,Luxembourg,Luxembourg,LU000,Luxembourg,Luxembourg,LU.02,Grevenmacher,Grevenmacher,LU.02.12,Canton de Grevenmacher,Canton de Grevenmacher
2783278,Zelzate,BE2,Vlaams Gewest,Vlaams Gewest,BE23,Prov. Oost-Vlaanderen,Prov. Oost-Vlaanderen,BE234,Arr. Gent,Arr. Gent,BE.VLG,Flemish Region,Flemish Region,BE.VLG.VOV,Provincie Oost-Vlaanderen,Provincie Oost-Vlaanderen
2756077,Enkhuizen,NL3,West-Nederland,West-Nederland,NL32,Noord-Holland,Noord-Holland,NL321,Kop van Noord-Holland,Kop van Noord-Holland,NL.07,North Holland,North Holland,NL.07.0388,Gemeente Enkhuizen,Gemeente Enkhuizen
644171,Nurmijärvi,FI1,Manner-Suomi,Manner-Suomi,FI1B,Helsinki-Uusimaa,Helsinki-Uusimaa,FI1B1,Helsinki-Uusimaa,Helsinki-Uusimaa,FI.13,Southern Finland,Southern Finland,FI.13.01,Uusimaa,Uusimaa
3032469,Blagnac,FR6,Sud-Ouest,Sud-Ouest,FR62,Midi-Pyrénées,Midi-Pyrenees,FR623,Haute-Garonne,Haute-Garonne,FR.B3,Midi-Pyrénées,Midi-Pyrenees,FR.B3.31,Département de la Haute-Garonne,Departement de la Haute-Garonne
2699282,Kristinehamn,SE3,Norra Sverige,Norra Sverige,SE31,Norra Mellansverige,Norra Mellansverige,SE311,Värmlands län,Varmlands lan,SE.22,Värmland,Vaermland,SE.22.1781,Kristinehamns Kommun,Kristinehamns Kommun
2940428,Cadolzburg,DE2,Bayern,Bayern,DE25,Mittelfranken,Mittelfranken,DE258,"Fürth, Landkreis","Furth, Landkreis",DE.02,Bavaria,Bavaria,DE.02.095,Regierungsbezirk Mittelfranken,Regierungsbezirk Mittelfranken
667268,Sibiu,RO1,Macroregiunea Unu,Macroregiunea Unu,RO12,Centru,Centru,RO126,Sibiu,Sibiu,RO.33,Sibiu,Sibiu,RO.33.143450,Municipiul Sibiu,Municipiul Sibiu
3315278,Sandyford,IE0,Ireland,Ireland,IE02,Southern and Eastern,Southern and Eastern,IE021,Dublin,Dublin,IE.L,Leinster,Leinster,,,
2922731,Ganderkesee,DE9,Niedersachsen,Niedersachsen,DE94,Weser-Ems,Weser-Ems,DE94D,"Oldenburg, Landkreis","Oldenburg, Landkreis",DE.06,Lower Saxony,Lower Saxony,,,
2562305,Valletta,MT0,Malta,Malta,MT00,Malta,Malta,MT001,Malta,Malta,MT.60,Il-Belt Valletta,Il-Belt Valletta,,,
2761524,Wels,AT3,Westösterreich,Westosterreich,AT31,Oberösterreich,Oberosterreich,AT312,Linz-Wels,Linz-Wels,AT.04,Upper Austria,Upper Austria,AT.04.403,Wels(Stadt),Wels(Stadt)
2936705,Ditzingen,DE1,Baden-Württemberg,Baden-Wurttemberg,DE11,Stuttgart,Stuttgart,DE115,Ludwigsburg,Ludwigsburg,DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.081,Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart
2844277,Roetgen,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA2,Köln,Koln,DEA2D,Städteregion Aachen,Stadteregion Aachen,DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.053,Regierungsbezirk Köln,Regierungsbezirk Koln
2955159,Aschheim,DE2,Bayern,Bayern,DE21,Oberbayern,Oberbayern,DE21H,"München, Landkreis","Munchen, Landkreis",DE.02,Bavaria,Bavaria,DE.02.091,Upper Bavaria,Upper Bavaria
3123773,Durango,ES2,Noreste,Noreste,ES21,País Vasco,Pais Vasco,ES213,Vizcaya,Vizcaya,ES.59,Basque Country,Basque Country,ES.59.BI,Bizkaia,Bizkaia
3029213,Cahors,FR6,Sud-Ouest,Sud-Ouest,FR62,Midi-Pyrénées,Midi-Pyrenees,FR625,Lot,Lot,FR.B3,Midi-Pyrénées,Midi-Pyrenees,FR.B3.46,Département du Lot,Departement du Lot
2961079,Tullow,IE0,Ireland,Ireland,IE02,Southern and Eastern,Southern and Eastern,IE024,South-East (IE),South-East (IE),IE.L,Leinster,Leinster,IE.L.01,County Carlow,County Carlow
2950978,Bensheim,DE7,Hessen,Hessen,DE71,Darmstadt,Darmstadt,DE715,Bergstraße,Bergstrasse,DE.05,Hesse,Hesse,DE.05.064,Regierungsbezirk Darmstadt,Regierungsbezirk Darmstadt
294303,Mazkeret Batya,,,,,,,,,,IL.02,Central District,Central District,,,
2860410,Oberhausen,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA1,Düsseldorf,Dusseldorf,DEA17,"Oberhausen, Kreisfreie Stadt","Oberhausen, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.051,Regierungsbezirk Düsseldorf,Regierungsbezirk Dusseldorf
259824,Kifisiá,,,,,,,,,,GR.ESYE31,Attica,Attica,GR.ESYE31.445408,Nomarchía Athínas,Nomarchia Athinas
2816630,Völklingen,DEC,Saarland,Saarland,DEC0,Saarland,Saarland,DEC01,Stadtverband Saarbrücken,Stadtverband Saarbrucken,DE.09,Saarland,Saarland,,,
2878673,Leopoldshöhe,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA4,Detmold,Detmold,DEA45,Lippe,Lippe,DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.057,Regierungsbezirk Detmold,Regierungsbezirk Detmold
2998654,Lezennes,FR3,Nord - Pas-de-Calais,Nord - Pas-de-Calais,FR30,Nord - Pas-de-Calais,Nord - Pas-de-Calais,FR301,Nord,Nord,FR.B4,Nord-Pas-de-Calais,Nord-Pas-de-Calais,FR.B4.59,Département du Nord,Departement du Nord
293222,Yavne,,,,,,,,,,IL.02,Central District,Central District,,,
2808833,Wildpoldsried,DE2,Bayern,Bayern,DE27,Schwaben,Schwaben,DE27E,Oberallgäu,Oberallgau,DE.02,Bavaria,Bavaria,DE.02.097,Swabia,Swabia
3066878,Říčany,CZ0,Ceská republika,Ceska republika,CZ02,Strední Cechy,Stredni Cechy,CZ020,Stredoceský kraj,Stredocesky kraj,CZ.88,Central Bohemia,Central Bohemia,CZ.88.0209,Okres Praha-Východ,Okres Praha-Vychod
2642182,Morpeth,UKC,North East (England),North East (England),UKC2,Northumberland and Tyne and Wear,Northumberland and Tyne and Wear,UKC21,Northumberland,Northumberland,GB.ENG,England,England,GB.ENG.J6,Northumberland,Northumberland
2850995,Radevormwald,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA2,Köln,Koln,DEA2A,Oberbergischer Kreis,Oberbergischer Kreis,DE.07,North Rhine-Westphalia,North Rhine-Westphalia,,,
2979619,Saint-Grégoire,FR5,Ouest,Ouest,FR52,Bretagne,Bretagne,FR523,Ille-et-Vilaine,Ille-et-Vilaine,FR.A2,Brittany,Brittany,FR.A2.35,Département d'Ille-et-Vilaine,Departement d'Ille-et-Vilaine
294577,Karmi’el,,,,,,,,,,IL.03,Northern District,Northern District,,,
2758333,Breukelen,NL3,West-Nederland,West-Nederland,NL31,Utrecht,Utrecht,NL310,Utrecht,Utrecht,NL.09,Utrecht,Utrecht,NL.09.1904,Stichtse Vecht,Stichtse Vecht
316501,Doğanbeyli,TRA,Kuzeydogu Anadolu,Kuzeydogu Anadolu,TRA1,Erzurum,Erzurum,TRA12,Erzincan,Erzincan,TR.24,Erzincan,Erzincan,,,
3173997,Marciana,ITI,Centro (IT),Centro (IT),ITI1,Toscana,Toscana,ITI16,Livorno,Livorno,IT.16,Tuscany,Tuscany,IT.16.LI,Provincia di Livorno,Provincia di Livorno
2661463,Bodio,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH07,Ticino,Ticino,CH070,Ticino,Ticino,CH.TI,Ticino,Ticino,CH.TI.2103,Distretto di Leventina,Distretto di Leventina
265533,Aigáleo,,,,,,,,,,GR.ESYE31,Attica,Attica,GR.ESYE31.445408,Nomarchía Athínas,Nomarchia Athinas
2647639,Halesowen,UKG,West Midlands (England),West Midlands (England),UKG3,West Midlands,West Midlands,UKG36,Dudley,Dudley,GB.ENG,England,England,GB.ENG.D7,Dudley,Dudley
2658377,Thun,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,Espace Mittelland,CH021,Bern,Bern,CH.BE,Bern,Bern,CH.BE.247,Thun,Thun
6535246,Villa Poma,ITC,Nord-Ovest,Nord-Ovest,ITC4,Lombardia,Lombardia,ITC4B,Mantova,Mantova,IT.09,Lombardy,Lombardy,IT.09.MN,Provincia di Mantova,Provincia di Mantova
667873,Satu Mare,RO1,Macroregiunea Unu,Macroregiunea Unu,RO11,Nord-Vest,Nord-Vest,RO115,Satu Mare,Satu Mare,RO.32,Satu Mare,Satu Mare,RO.32.136483,Municipiul Satu Mare,Municipiul Satu Mare
2613345,Smørumnedre,DK0,Danmark,Danmark,DK01,Hovedstaden,Hovedstaden,DK013,Nordsjælland,Nordsjaelland,DK.17,Capital Region,Capital Region,DK.17.240,Egedal Kommune,Egedal Kommune
2918368,Gräfelfing,DE2,Bayern,Bayern,DE21,Oberbayern,Oberbayern,DE21H,"München, Landkreis","Munchen, Landkreis",DE.02,Bavaria,Bavaria,DE.02.091,Upper Bavaria,Upper Bavaria
2934728,Duderstadt,DE9,Niedersachsen,Niedersachsen,DE91,Braunschweig,Braunschweig,DE915,Göttingen,Gottingen,DE.06,Lower Saxony,Lower Saxony,,,
2896477,Ilsfeld,DE1,Baden-Württemberg,Baden-Wurttemberg,DE11,Stuttgart,Stuttgart,DE118,"Heilbronn, Landkreis","Heilbronn, Landkreis",DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.081,Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart
2661513,Biel/Bienne,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH02,Espace Mittelland,Espace Mittelland,CH021,Bern,Bern,CH.BE,Bern,Bern,CH.BE.242,Biel/Bienne,Biel/Bienne
2635183,Ulverston,UKD,North West (England),North West (England),UKD1,Cumbria,Cumbria,UKD12,East Cumbria,East Cumbria,GB.ENG,England,England,GB.ENG.C9,Cumbria,Cumbria
649630,Kirkkonummi,FI1,Manner-Suomi,Manner-Suomi,FI1B,Helsinki-Uusimaa,Helsinki-Uusimaa,FI1B1,Helsinki-Uusimaa,Helsinki-Uusimaa,FI.13,Southern Finland,Southern Finland,FI.13.01,Uusimaa,Uusimaa
3000674,Les Hautes-Rivières,FR2,Bassin Parisien,Bassin Parisien,FR21,Champagne-Ardenne,Champagne-Ardenne,FR211,Ardennes,Ardennes,FR.A4,Champagne-Ardenne,Champagne-Ardenne,FR.A4.08,Département des Ardennes,Departement des Ardennes
2720383,Borlänge,SE3,Norra Sverige,Norra Sverige,SE31,Norra Mellansverige,Norra Mellansverige,SE312,Dalarnas län,Dalarnas lan,SE.10,Dalarna,Dalarna,SE.10.2081,Borlänge Kommun,Borlange Kommun
3117331,Martorell,ES5,Este,Este,ES51,Cataluña,Cataluna,ES511,Barcelona,Barcelona,ES.56,Catalonia,Catalonia,ES.56.B,Província de Barcelona,Provincia de Barcelona
2919054,Göppingen,DE1,Baden-Württemberg,Baden-Wurttemberg,DE11,Stuttgart,Stuttgart,DE114,Göppingen,Goppingen,DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.081,Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart
2819710,Unterensingen,DE1,Baden-Württemberg,Baden-Wurttemberg,DE11,Stuttgart,Stuttgart,DE113,Esslingen,Esslingen,DE.01,Baden-Württemberg,Baden-Wuerttemberg,DE.01.081,Regierungsbezirk Stuttgart,Regierungsbezirk Stuttgart
2647550,Hampton,UKI,London,London,UKI2,Outer London,Outer London,UKI23,Outer London - West and North West,Outer London - West and North West,GB.ENG,England,England,GB.ENG.GLA,Greater London,Greater London
3174911,Leini,ITC,Nord-Ovest,Nord-Ovest,ITC1,Piemonte,Piemonte,ITC11,Torino,Torino,IT.12,Piedmont,Piedmont,IT.12.TO,Provincia di Torino,Provincia di Torino
2523675,Pula,ITG,Isole,Isole,ITG2,Sardegna,Sardegna,ITG27,Cagliari,Cagliari,IT.14,Sardinia,Sardinia,IT.14.CA,Provincia di Cagliari,Provincia di Cagliari
3178019,Correggio,ITH,Nord-Est,Nord-Est,ITH5,Emilia-Romagna,Emilia-Romagna,ITH53,Reggio nell'Emilia,Reggio nell'Emilia,IT.05,Emilia-Romagna,Emilia-Romagna,IT.05.RE,Provincia di Reggio Emilia,Provincia di Reggio Emilia
2952564,Barleben,DEE,Sachsen-Anhalt,Sachsen-Anhalt,DEE0,Sachsen-Anhalt,Sachsen-Anhalt,DEE07,Börde,Borde,DE.14,Saxony-Anhalt,Saxony-Anhalt,,,
2810587,Weßling,DE2,Bayern,Bayern,DE21,Oberbayern,Oberbayern,DE21L,Starnberg,Starnberg,DE.02,Bavaria,Bavaria,DE.02.091,Upper Bavaria,Upper Bavaria
2973993,Soultz-Haut-Rhin,FR4,Est,Est,FR42,Alsace,Alsace,FR422,Haut-Rhin,Haut-Rhin,FR.C1,Alsace,Alsace,FR.C1.68,Département du Haut-Rhin,Departement du Haut-Rhin
3173480,Mezzolombardo,ITH,Nord-Est,Nord-Est,ITH2,Provincia Autonoma di Trento,Provincia Autonoma di Trento,ITH20,Trento,Trento,IT.17,Trentino-Alto Adige,Trentino-Alto Adige,IT.17.TN,Provincia di Trento,Provincia di Trento
3134865,Tananger,NO0,Norge,Norge,NO04,Agder og Rogaland,Agder og Rogaland,NO043,Rogaland,Rogaland,NO.14,Rogaland,Rogaland,NO.14.1124,Sola,Sola
2661731,Arbon,CH0,Schweiz/Suisse/Svizzera,Schweiz/Suisse/Svizzera,CH05,Ostschweiz,Ostschweiz,CH057,Thurgau,Thurgau,CH.TG,Thurgau,Thurgau,CH.TG.2011,Arbon,Arbon
2921466,Gelsenkirchen,DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,DEA3,Münster,Munster,DEA32,"Gelsenkirchen, Kreisfreie Stadt","Gelsenkirchen, Kreisfreie Stadt",DE.07,North Rhine-Westphalia,North Rhine-Westphalia,DE.07.055,Regierungsbezirk Münster,Regierungsbezirk Munster
