grid_id,relationship_type,related_grid_id
grid.410300.6,Child,grid.435325.6
grid.410300.6,Child,grid.435351.5
grid.410300.6,Child,grid.426549.8
grid.410305.3,Parent,grid.94365.3d
grid.410305.3,Parent,grid.27235.31
grid.410308.e,Child,grid.44705.32
grid.410308.e,Child,grid.27029.3e
grid.410318.f,Affiliated,grid.415105.4
grid.410318.f,Affiliated,grid.461843.c
grid.410318.f,Affiliated,grid.413106.1
grid.410318.f,Child,grid.414702.4
grid.410332.7,Affiliated,grid.26009.3d
grid.410332.7,Affiliated,grid.255364.3
grid.410332.7,Affiliated,grid.10698.36
grid.410332.7,Parent,grid.239186.7
grid.410344.6,Child,grid.432804.9
grid.410344.6,Child,grid.433432.1
grid.410344.6,Child,grid.447713.2
grid.410344.6,Child,grid.435165.0
grid.410344.6,Child,grid.425003.0
grid.410344.6,Child,grid.425129.9
grid.410344.6,Child,grid.425050.6
grid.410344.6,Child,grid.424859.6
grid.410344.6,Child,grid.435087.d
grid.410344.6,Child,grid.424727.0
grid.410344.6,Child,grid.435137.7
grid.410344.6,Child,grid.423525.7
grid.410344.6,Child,grid.435179.d
grid.410344.6,Child,grid.435218.9
grid.410344.6,Child,grid.424988.b
grid.410344.6,Child,grid.425011.3
grid.410344.6,Child,grid.425015.7
grid.410344.6,Child,grid.425025.4
grid.410344.6,Child,grid.419850.1
grid.410344.6,Child,grid.425038.8
grid.410344.6,Child,grid.429250.8
grid.410344.6,Child,grid.425060.5
grid.410344.6,Child,grid.425063.6
grid.410344.6,Child,grid.419852.3
grid.410344.6,Child,grid.434875.9
grid.410344.6,Child,grid.425125.5
grid.410344.6,Child,grid.425018.a
grid.410344.6,Child,grid.425472.2
grid.410344.6,Child,grid.433430.3
grid.410344.6,Child,grid.426425.3
grid.410345.7,Parent,grid.414603.4
grid.410347.5,Parent,grid.239186.7
grid.410349.b,Affiliated,grid.67105.35
grid.410349.b,Parent,grid.239186.7
grid.410353.0,Parent,grid.4319.f
grid.410355.6,Affiliated,grid.25879.31
grid.410355.6,Parent,grid.239186.7
grid.410356.5,Affiliated,grid.413560.5
grid.410356.5,Affiliated,grid.415354.2
grid.410363.3,Child,grid.410364.4
grid.410367.7,Affiliated,grid.411435.6
grid.410367.7,Affiliated,grid.411136.0
grid.410368.8,Affiliated,grid.411154.4
grid.410370.1,Affiliated,grid.429997.8
grid.410370.1,Parent,grid.239186.7
grid.410370.1,Child,grid.239395.7
grid.410370.1,Child,grid.239424.a
grid.410370.1,Child,grid.62560.37
grid.410370.1,Child,grid.39479.30
grid.410370.1,Child,grid.32224.35
grid.410370.1,Child,grid.416228.b
grid.410370.1,Child,grid.67033.31
grid.410371.0,Affiliated,grid.266100.3
grid.410371.0,Parent,grid.239186.7
grid.410372.3,Affiliated,grid.266102.1
grid.410372.3,Parent,grid.429734.f
grid.410372.3,Parent,grid.239186.7
grid.410373.2,Affiliated,grid.413132.6
grid.410373.2,Affiliated,grid.5386.8
grid.410373.2,Affiliated,grid.413734.6
grid.410377.6,Child,grid.274058.c
grid.410380.e,Affiliated,grid.459287.5
grid.410389.7,Parent,grid.451322.3
grid.410392.d,Parent,grid.5326.2
grid.410394.b,Affiliated,grid.436075.3
grid.410394.b,Affiliated,grid.422730.0
grid.410394.b,Affiliated,grid.264041.5
grid.410394.b,Affiliated,grid.17635.36
grid.410394.b,Affiliated,grid.267207.6
grid.410394.b,Parent,grid.239186.7
grid.410397.8,Affiliated,grid.7048.b
grid.410399.6,Child,grid.433819.4
grid.410400.1,Child,grid.422589.0
grid.410404.5,Affiliated,grid.5288.7
grid.410404.5,Parent,grid.239186.7
grid.410421.2,Child,grid.415175.3
grid.410421.2,Child,grid.415172.4
grid.410421.2,Child,grid.418482.3
grid.410421.2,Child,grid.454367.7
grid.410421.2,Child,grid.454368.8
grid.410421.2,Child,grid.439439.0
grid.410421.2,Child,grid.416544.6
grid.410421.2,Child,grid.415174.2
grid.410422.1,Parent,grid.94365.3d
grid.410422.1,Parent,grid.27235.31
grid.410427.4,Affiliated,grid.413830.d
grid.410427.4,Affiliated,grid.429793.2
grid.410427.4,Parent,grid.298187.d
grid.410428.b,Child,grid.64337.35
grid.410428.b,Child,grid.250060.1
grid.410428.b,Child,grid.279863.1
grid.410428.b,Child,grid.411417.6
grid.410428.b,Child,grid.410518.9
grid.410428.b,Child,grid.259234.b
grid.410428.b,Child,grid.250514.7
grid.410431.3,Parent,grid.293641.b
grid.410436.4,Affiliated,grid.5288.7
grid.410440.5,Parent,grid.162346.4
grid.410441.4,Child,grid.454577.0
grid.410441.4,Child,grid.422868.2
grid.410441.4,Child,grid.261928.6
grid.410441.4,Child,grid.167436.1
grid.410442.7,Child,grid.266814.f
grid.410442.7,Child,grid.266815.e
grid.410442.7,Child,grid.24434.35
grid.410443.6,Child,grid.253246.4
grid.410443.6,Child,grid.254678.a
grid.410443.6,Child,grid.256103.3
grid.410443.6,Child,grid.263037.3
grid.410443.6,Child,grid.265122.0
grid.410443.6,Child,grid.440664.4
grid.410443.6,Child,grid.265990.1
grid.410443.6,Child,grid.291951.7
grid.410443.6,Child,grid.266678.b
grid.410443.6,Child,grid.410551.4
grid.410443.6,Child,grid.411024.2
grid.410443.6,Child,grid.266673.0
grid.410443.6,Child,grid.164295.d
grid.410445.0,Affiliated,grid.429750.d
grid.410445.0,Affiliated,grid.414869.6
grid.410445.0,Affiliated,grid.429324.a
grid.410445.0,Affiliated,grid.415013.2
grid.410445.0,Affiliated,grid.415594.8
grid.410445.0,Affiliated,grid.416661.2
grid.410445.0,Affiliated,grid.417301.0
grid.410445.0,Affiliated,grid.431008.e
grid.410445.0,Parent,grid.162346.4
grid.410446.3,Parent,grid.187082.4
grid.410458.c,Affiliated,grid.5841.8
grid.410460.7,Parent,grid.451322.3
grid.410463.4,Affiliated,grid.16780.38
grid.410463.4,Child,grid.413875.c
grid.410463.4,Child,grid.414293.9
grid.410472.4,Parent,grid.4886.2
grid.410475.3,Parent,grid.412689.0
grid.410481.8,Affiliated,grid.417851.e
grid.410486.f,Parent,grid.3532.7
grid.410503.3,Parent,grid.422940.9
grid.410511.0,Affiliated,grid.412116.1
grid.410516.7,Parent,grid.168645.8
grid.410518.9,Parent,grid.410428.b
grid.410523.1,Affiliated,grid.4367.6
grid.410526.4,Affiliated,grid.4795.f
grid.410527.5,Affiliated,grid.29172.3f
grid.410528.a,Affiliated,grid.10737.32
grid.410529.b,Affiliated,grid.411819.4
grid.410529.b,Child,grid.413746.3
grid.410531.2,Child,grid.419131.f
grid.410531.2,Child,grid.4527.4
grid.410540.4,Affiliated,grid.432856.e
grid.410540.4,Affiliated,grid.14013.37
grid.410543.7,Child,grid.454786.c
grid.410550.5,Child,grid.421140.2
grid.410551.4,Parent,grid.410443.6
grid.410552.7,Affiliated,grid.1374.1
grid.410552.7,Parent,grid.426612.5
grid.410556.3,Child,grid.415719.f
grid.410556.3,Child,grid.414337.6
grid.410556.3,Child,grid.8348.7
grid.410556.3,Child,grid.454382.c
grid.410556.3,Child,grid.461589.7
grid.410557.2,Child,grid.457010.7
grid.410557.2,Child,grid.457294.9
grid.410558.d,Affiliated,grid.411299.6
grid.410559.c,Affiliated,grid.14848.31
grid.410559.c,Child,grid.414246.1
grid.410559.c,Child,grid.414407.2
grid.410559.c,Child,grid.414482.f
grid.410560.6,Affiliated,grid.413372.0
grid.410566.0,Affiliated,grid.5342.0
grid.410567.1,Affiliated,grid.6612.3
grid.410569.f,Affiliated,grid.5596.f
grid.410570.7,Affiliated,grid.414048.d
grid.410570.7,Affiliated,grid.416208.9
grid.410570.7,Affiliated,grid.417298.1
grid.410576.1,Parent,grid.410740.6
grid.410578.f,Affiliated,grid.452257.3
grid.410590.9,Parent,grid.419787.4
grid.410607.4,Affiliated,grid.5802.f
grid.410617.5,Parent,grid.417522.7
grid.410618.a,Affiliated,grid.460081.b
grid.410624.5,Child,grid.281929.9
grid.410624.5,Child,grid.265544.4
grid.410638.8,Affiliated,grid.452811.b
grid.410645.2,Affiliated,grid.412521.1
grid.410645.2,Affiliated,grid.415468.a
grid.410648.f,Affiliated,grid.412635.7
grid.410648.f,Affiliated,grid.417036.7
grid.410648.f,Affiliated,grid.417031.0
grid.410661.4,Parent,grid.437349.e
grid.410664.1,Affiliated,grid.416075.1
grid.410664.1,Affiliated,grid.414733.6
grid.410664.1,Affiliated,grid.1010.0
grid.410664.1,Affiliated,grid.1026.5
grid.410670.4,Affiliated,grid.1008.9
grid.410678.c,Affiliated,grid.1008.9
grid.410692.8,Affiliated,grid.460691.c
grid.410692.8,Affiliated,grid.460708.d
grid.410692.8,Affiliated,grid.432149.9
grid.410692.8,Affiliated,grid.415994.4
grid.410694.e,Child,grid.412035.1
grid.410700.2,Parent,grid.7520.0
grid.410705.7,Affiliated,grid.9668.1
grid.410711.2,Child,grid.252323.7
grid.410711.2,Child,grid.255364.3
grid.410711.2,Child,grid.255485.b
grid.410711.2,Child,grid.255852.d
grid.410711.2,Child,grid.261037.1
grid.410711.2,Child,grid.261038.e
grid.410711.2,Child,grid.422778.c
grid.410711.2,Child,grid.40803.3f
grid.410711.2,Child,grid.429835.1
grid.410711.2,Child,grid.454586.e
grid.410711.2,Child,grid.217197.b
grid.410711.2,Child,grid.266856.9
grid.410711.2,Child,grid.10698.36
grid.410711.2,Child,grid.266859.6
grid.410711.2,Child,grid.266860.c
grid.410711.2,Child,grid.266861.d
grid.410711.2,Child,grid.268170.a
grid.410711.2,Child,grid.268294.3
grid.410712.1,Affiliated,grid.6582.9
grid.410714.7,Affiliated,grid.412808.7
grid.410714.7,Affiliated,grid.412812.c
grid.410717.4,Parent,grid.9227.e
grid.410718.b,Affiliated,grid.5718.b
grid.410721.1,Affiliated,grid.251313.7
grid.410725.5,Child,grid.439516.c
grid.410725.5,Child,grid.414602.5
grid.410725.5,Child,grid.439786.7
grid.410725.5,Child,grid.415251.6
grid.410725.5,Child,grid.416225.6
grid.410727.7,Parent,grid.418524.e
grid.410727.7,Child,grid.38587.31
grid.410727.7,Child,grid.454892.6
grid.410728.8,Parent,grid.213690.f
grid.410736.7,Affiliated,grid.412596.d
grid.410736.7,Affiliated,grid.412463.6
grid.410737.6,Affiliated,grid.413392.e
grid.410737.6,Affiliated,grid.413428.8
grid.410737.6,Affiliated,grid.412534.5
grid.410737.6,Affiliated,grid.417009.b
grid.410740.6,Child,grid.410576.1
grid.410766.2,Parent,grid.410767.3
grid.410767.3,Child,grid.36020.37
grid.410767.3,Child,grid.410766.2
grid.410775.0,Child,grid.459715.b
grid.410775.0,Child,grid.414932.9
grid.410775.0,Child,grid.413410.3
grid.410775.0,Child,grid.415627.3
grid.410775.0,Child,grid.416332.1
grid.410775.0,Child,grid.416382.a
grid.410775.0,Child,grid.416384.c
grid.410775.0,Child,grid.417000.2
grid.410786.c,Affiliated,grid.415395.f
grid.410786.c,Affiliated,grid.415399.3
grid.410788.2,Affiliated,grid.258333.c
grid.410794.f,Parent,grid.452903.9
grid.410795.e,Parent,grid.415828.2
grid.410797.c,Parent,grid.415828.2
grid.410804.9,Affiliated,grid.415020.2
grid.410818.4,Affiliated,grid.413376.4
grid.410818.4,Affiliated,grid.459356.8
grid.410821.e,Affiliated,grid.416279.f
grid.410835.b,Parent,grid.416698.4
grid.410840.9,Parent,grid.416698.4
grid.410845.c,Parent,grid.416698.4
grid.410849.0,Affiliated,grid.416001.2
grid.410864.f,Child,grid.414299.3
grid.410865.e,Affiliated,grid.454774.1
grid.410865.e,Child,grid.145749.a
grid.410865.e,Child,grid.454775.0
grid.410865.e,Child,grid.457398.4
grid.410865.e,Child,grid.418782.0
grid.410865.e,Child,grid.250277.5
grid.410865.e,Child,grid.419235.8
grid.410865.e,Child,grid.19100.39
grid.410865.e,Child,grid.419632.b
grid.410865.e,Child,grid.418917.2
grid.410871.b,Affiliated,grid.450257.1
grid.410882.7,Affiliated,grid.453071.4
grid.410886.3,Affiliated,grid.452398.1
grid.410886.3,Affiliated,grid.413793.b
grid.410899.d,Affiliated,grid.413112.4
grid.410901.d,Affiliated,grid.453071.4
grid.410901.d,Parent,grid.452913.8
grid.410902.e,Affiliated,grid.453071.4
grid.410914.9,Parent,grid.452940.e
grid.411015.0,Parent,grid.265886.7
grid.411016.3,Child,grid.252546.2
grid.411016.3,Child,grid.427550.1
grid.411017.2,Parent,grid.194632.b
grid.411019.c,Affiliated,grid.4367.6
grid.411020.6,Child,grid.266871.c
grid.411021.7,Child,grid.254567.7
grid.411021.7,Child,grid.267160.4
grid.411021.7,Child,grid.267161.5
grid.411021.7,Child,grid.440735.1
grid.411021.7,Child,grid.447542.4
grid.411021.7,Child,grid.267167.3
grid.411022.4,Affiliated,grid.255407.1
grid.411023.5,Affiliated,grid.416771.2
grid.411024.2,Affiliated,grid.421160.0
grid.411024.2,Affiliated,grid.413036.3
grid.411024.2,Affiliated,grid.417125.4
grid.411024.2,Parent,grid.410443.6
grid.411025.3,Child,grid.461517.0
grid.411025.3,Child,grid.21106.34
grid.411025.3,Child,grid.441562.0
grid.411025.3,Child,grid.266648.8
grid.411025.3,Child,grid.441089.0
grid.411025.3,Child,grid.266650.1
grid.411025.3,Child,grid.266651.0
grid.411025.3,Child,grid.267189.3
grid.411026.0,Child,grid.263856.c
grid.411026.0,Child,grid.263857.d
grid.411026.0,Child,grid.280418.7
grid.411027.1,Child,grid.247980.0
grid.411030.7,Child,grid.185648.6
grid.411030.7,Child,grid.430852.8
grid.411030.7,Child,grid.430864.d
grid.411030.7,Child,grid.266464.4
grid.411030.7,Child,grid.35403.31
grid.411031.6,Child,grid.257411.4
grid.411031.6,Child,grid.257412.7
grid.411031.6,Child,grid.257413.6
grid.411031.6,Child,grid.169077.e
grid.411031.6,Child,grid.262209.d
grid.411031.6,Child,grid.262220.6
grid.411032.5,Child,grid.263880.7
grid.411032.5,Child,grid.263883.4
grid.411032.5,Child,grid.263884.3
grid.411035.2,Child,grid.260128.f
grid.411035.2,Child,grid.134936.a
grid.411035.2,Child,grid.266757.7
grid.411037.0,Child,grid.416375.2
grid.411037.0,Child,grid.419319.7
grid.411037.0,Child,grid.454377.6
grid.411037.0,Child,grid.415910.8
grid.411037.0,Child,grid.439628.2
grid.411037.0,Child,grid.417251.4
grid.411037.0,Child,grid.412454.2
grid.411048.8,Affiliated,grid.11794.3a
grid.411050.1,Affiliated,grid.11205.37
grid.411057.6,Affiliated,grid.5239.d
grid.411061.3,Affiliated,grid.255588.7
grid.411062.0,Affiliated,grid.10215.37
grid.411065.7,Affiliated,grid.23856.3a
grid.411066.4,Affiliated,grid.8073.c
grid.411067.5,Affiliated,grid.10253.35
grid.411067.5,Affiliated,grid.8664.c
grid.411068.a,Affiliated,grid.4795.f
grid.411070.3,Affiliated,grid.4489.1
grid.411074.7,Affiliated,grid.11899.38
grid.411075.6,Affiliated,grid.8142.f
grid.411076.5,Affiliated,grid.255649.9
grid.411079.a,Affiliated,grid.8547.e
grid.411081.d,Affiliated,grid.23856.3a
grid.411081.d,Child,grid.414378.d
grid.411086.a,Affiliated,grid.5268.9
grid.411088.4,Affiliated,grid.7839.5
grid.411091.c,Affiliated,grid.5570.7
grid.411094.9,Affiliated,grid.8048.4
grid.411094.9,Parent,grid.411839.6
grid.411095.8,Affiliated,grid.5252.0
grid.411096.b,Affiliated,grid.8048.4
grid.411096.b,Parent,grid.426047.3
grid.411097.a,Affiliated,grid.6190.e
grid.411098.5,Affiliated,grid.7159.a
grid.411102.7,Affiliated,grid.31432.37
grid.411106.3,Affiliated,grid.11205.37
grid.411107.2,Affiliated,grid.5515.4
grid.411109.c,Affiliated,grid.9224.d
grid.411111.5,Affiliated,grid.17635.36
grid.411111.5,Parent,grid.434247.2
grid.411115.1,Affiliated,grid.25879.31
grid.411115.1,Parent,grid.412701.1
grid.411120.7,Affiliated,grid.258676.8
grid.411127.0,Affiliated,grid.411143.2
grid.411134.2,Affiliated,grid.222754.4
grid.411134.2,Affiliated,grid.412965.d
grid.411136.0,Affiliated,grid.410367.7
grid.411141.0,Affiliated,grid.415647.5
grid.411143.2,Affiliated,grid.411127.0
grid.411144.5,Affiliated,grid.411145.4
grid.411145.4,Affiliated,grid.411144.5
grid.411147.6,Affiliated,grid.7252.2
grid.411149.8,Affiliated,grid.5232.6
grid.411149.8,Affiliated,grid.412043.0
grid.411152.2,Affiliated,grid.274841.c
grid.411154.4,Affiliated,grid.410368.8
grid.411154.4,Child,grid.414271.5
grid.411158.8,Child,grid.414362.6
grid.411162.1,Affiliated,grid.11166.31
grid.411163.0,Affiliated,grid.7903.d
grid.411165.6,Affiliated,grid.48959.39
grid.411172.0,Affiliated,grid.86715.3d
grid.411175.7,Affiliated,grid.15781.3a
grid.411175.7,Child,grid.414282.9
grid.411175.7,Child,grid.414295.f
grid.411175.7,Child,grid.417616.3
grid.411175.7,Child,grid.413920.d
grid.411175.7,Child,grid.414018.8
grid.411176.4,Affiliated,grid.256112.3
grid.411178.a,Affiliated,grid.412212.6
grid.411190.c,Affiliated,grid.461286.f
grid.411190.c,Affiliated,grid.7147.5
grid.411192.e,Affiliated,grid.461286.f
grid.411199.5,Affiliated,grid.416355.0
grid.411208.e,Affiliated,grid.8536.8
grid.411215.2,Affiliated,grid.7632.0
grid.411217.0,Affiliated,grid.258799.8
grid.411220.4,Affiliated,grid.10041.34
grid.411225.1,Affiliated,grid.413221.7
grid.411226.2,Affiliated,grid.8171.f
grid.411228.c,Affiliated,grid.289247.2
grid.411231.4,Affiliated,grid.289247.2
grid.411235.0,Affiliated,grid.258803.4
grid.411244.6,Affiliated,grid.119375.8
grid.411248.a,Affiliated,grid.177174.3
grid.411249.b,Affiliated,grid.413463.7
grid.411251.2,Affiliated,grid.5515.4
grid.411255.6,Affiliated,grid.10025.36
grid.411255.6,Parent,grid.452080.b
grid.411258.b,Affiliated,grid.11762.33
grid.411261.1,Affiliated,grid.251916.8
grid.411265.5,Affiliated,grid.9983.b
grid.411266.6,Affiliated,grid.5399.6
grid.411266.6,Parent,grid.414336.7
grid.411268.8,Affiliated,grid.29906.34
grid.411270.1,Affiliated,grid.411274.5
grid.411272.3,Affiliated,grid.5510.1
grid.411272.3,Parent,grid.55325.34
grid.411274.5,Affiliated,grid.411270.1
grid.411276.7,Affiliated,grid.411278.9
grid.411277.6,Affiliated,grid.411842.a
grid.411278.9,Affiliated,grid.411276.7
grid.411279.8,Affiliated,grid.412414.6
grid.411279.8,Affiliated,grid.5510.1
grid.411280.e,Affiliated,grid.5239.d
grid.411283.d,Affiliated,grid.411782.9
grid.411286.8,Affiliated,grid.8271.c
grid.411289.7,Affiliated,grid.5338.d
grid.411294.b,Affiliated,grid.32566.34
grid.411295.a,Parent,grid.22061.37
grid.411296.9,Parent,grid.50550.35
grid.411299.6,Affiliated,grid.410558.d
grid.411304.3,Affiliated,grid.414880.1
grid.411304.3,Affiliated,grid.415440.0
grid.411306.1,Affiliated,grid.413725.6
grid.411320.5,Affiliated,grid.414878.6
grid.411321.4,Affiliated,grid.136304.3
grid.411325.0,Affiliated,grid.7821.c
grid.411326.3,Affiliated,grid.8767.e
grid.411327.2,Affiliated,grid.14778.3d
grid.411332.6,Affiliated,grid.412211.5
grid.411333.7,Affiliated,grid.11841.3d
grid.411337.3,Affiliated,grid.12527.33
grid.411339.d,Affiliated,grid.9647.c
grid.411347.4,Affiliated,grid.7159.a
grid.411349.a,Affiliated,grid.411914.8
grid.411360.1,Affiliated,grid.13402.34
grid.411362.3,Child,grid.259768.7
grid.411362.3,Child,grid.422787.c
grid.411370.0,Affiliated,grid.427788.6
grid.411371.1,Affiliated,grid.4989.c
grid.411372.2,Affiliated,grid.10586.3a
grid.411374.4,Affiliated,grid.4861.b
grid.411375.5,Affiliated,grid.9224.d
grid.411377.7,Affiliated,grid.411570.6
grid.411377.7,Affiliated,grid.415433.4
grid.411377.7,Affiliated,grid.415865.b
grid.411377.7,Affiliated,grid.280828.8
grid.411377.7,Affiliated,grid.414923.9
grid.411377.7,Parent,grid.257410.5
grid.411379.9,Affiliated,grid.412519.a
grid.411380.f,Affiliated,grid.4489.1
grid.411384.b,Affiliated,grid.5640.7
grid.411390.e,Affiliated,grid.43582.38
grid.411392.c,Affiliated,grid.43582.38
grid.411394.a,Affiliated,grid.10992.33
grid.411395.b,Affiliated,grid.186775.a
grid.411399.7,Affiliated,grid.257127.4
grid.411403.3,Affiliated,grid.251924.9
grid.411405.5,Affiliated,grid.8547.e
grid.411409.9,Affiliated,grid.42505.36
grid.411409.9,Parent,grid.280635.a
grid.411414.5,Affiliated,grid.5284.b
grid.411417.6,Parent,grid.410428.b
grid.411418.9,Affiliated,grid.14848.31
grid.411430.3,Affiliated,grid.7849.2
grid.411430.3,Parent,grid.413852.9
grid.411435.6,Affiliated,grid.410367.7
grid.411437.4,Affiliated,grid.252487.e
grid.411438.b,Affiliated,grid.7080.f
grid.411439.a,Parent,grid.50550.35
grid.411443.7,Parent,grid.22061.37
grid.411447.3,Affiliated,grid.414686.9
grid.411450.5,Affiliated,grid.22937.3d
grid.411451.4,Affiliated,grid.164971.c
grid.411451.4,Parent,grid.414307.5
grid.411461.7,Affiliated,grid.241128.c
grid.411461.7,Parent,grid.267305.5
grid.411463.5,Parent,grid.411960.b
grid.411465.3,Parent,grid.411960.b
grid.411467.1,Affiliated,grid.412795.c
grid.411472.5,Affiliated,grid.11135.37
grid.411477.0,Affiliated,grid.9024.f
grid.411480.8,Affiliated,grid.412540.6
grid.411482.a,Affiliated,grid.10383.39
grid.411487.f,Parent,grid.412689.0
grid.411490.9,Affiliated,grid.417543.0
grid.411490.9,Affiliated,grid.5133.4
grid.411490.9,Child,grid.413694.d
grid.411492.b,Affiliated,grid.5390.f
grid.411497.e,Affiliated,grid.411556.2
grid.411507.6,Affiliated,grid.460828.0
grid.411525.6,Affiliated,grid.73113.37
grid.411530.2,Affiliated,grid.414495.9
grid.411535.7,Parent,grid.50550.35
grid.411535.7,Parent,grid.414336.7
grid.411544.1,Affiliated,grid.10392.39
grid.411545.0,Affiliated,grid.411551.5
grid.411548.d,Affiliated,grid.411564.3
grid.411550.4,Affiliated,grid.416867.a
grid.411551.5,Affiliated,grid.411545.0
grid.411556.2,Affiliated,grid.411497.e
grid.411564.3,Affiliated,grid.411548.d
grid.411564.3,Child,grid.459407.b
grid.411565.2,Affiliated,grid.5216.0
grid.411569.e,Affiliated,grid.257413.6
grid.411569.e,Child,grid.414180.8
grid.411569.e,Child,grid.411570.6
grid.411569.e,Child,grid.429310.d
grid.411569.e,Child,grid.415433.4
grid.411569.e,Child,grid.414923.9
grid.411570.6,Affiliated,grid.411377.7
grid.411570.6,Affiliated,grid.257413.6
grid.411570.6,Affiliated,grid.266471.0
grid.411570.6,Parent,grid.411569.e
grid.411572.4,Affiliated,grid.4828.6
grid.411580.9,Affiliated,grid.11598.34
grid.411580.9,Affiliated,grid.5110.5
grid.411585.c,Affiliated,grid.413710.0
grid.411588.1,Affiliated,grid.264756.4
grid.411590.8,Parent,grid.257410.5
